Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Alt Text,SEO Title,SEO Description,Cost per item
kumanoyushi-horse-oil-body-soap-600ml,KUMANOYUSHI Horse Oil Body Soap (600ml),"<p><strong>The Skin Boutique Curates: KUMANOYUSHI Horse Oil Body Soap (600ml)</strong></p>
<p>A fine and rich foam soap that wraps the whole body.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",KUMANOYUSHI,Body Wash,"kbeauty, KUMANOYUSHI, Body Wash",TRUE,KY-10774,495.96,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/KUMANOYUSHI_Horse_Oil_Body_Soap_600ml.png?v=1766255225,KUMANOYUSHI - KUMANOYUSHI Horse Oil Body Soap (600ml),KUMANOYUSHI Horse Oil Body Soap (600ml) | The Skin Boutique,The Skin Boutique Curates: KUMANOYUSHI Horse Oil Body Soap (600ml) A fine and rich foam soap that wraps the whole body. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,257.40
ilso-deep-clean-master,ILSO Deep Clean Master,"<p><strong>The Skin Boutique Curates: ILSO Deep Clean Master</strong></p>
<p>A convenient, multi-functional tool that works with your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ILSO,Exfoliator,"kbeauty, ILSO, Exfoliator",TRUE,KY-10775,578.62,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Product_Images_61_b2c75397-98f5-4ffb-86a1-247ac625e0f3.png?v=1769052197,ILSO - ILSO Deep Clean Master,ILSO Deep Clean Master | The Skin Boutique,"The Skin Boutique Curates: ILSO Deep Clean Master A convenient, multi-functional tool that works with your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",300.30
mediheal-labocare-pantenolips-10ml,MEDIHEAL Labocare Pantenolips (10ml),"<p><strong>The Skin Boutique Curates: MEDIHEAL Labocare Pantenolips (10ml)</strong></p>
<p>A non-sticky gel lip essence that hydrates and soothes rough lips with natural ingredients.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Mediheal,Lip Care,"kbeauty, Mediheal, Lip Care",TRUE,KY-10776-0,206.65,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Image_MedihealLabocarePantenolipsHealbalm00_e484c6c5-7502-4416-900c-4806acfb72b4.png?v=1734913551,Mediheal - MEDIHEAL Labocare Pantenolips (10ml),MEDIHEAL Labocare Pantenolips (10ml) | The Skin Boutique,The Skin Boutique Curates: MEDIHEAL Labocare Pantenolips (10ml) A non-sticky gel lip essence that hydrates and soothes rough lips with natural ingredients. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,107.25
mediheal-labocare-pantenolips-10ml,,,,,,,KY-10776-1,206.65,,TRUE,TRUE,100,deny,,,,,
mediheal-labocare-pantenolips-10ml,,,,,,,KY-10776-2,206.65,,TRUE,TRUE,100,deny,,,,,
mediheal-labocare-pantenolips-10ml,,,,,,,KY-10776-3,206.65,,TRUE,TRUE,100,deny,,,,,
mediheal-labocare-pantenolips-10ml,,,,,,,KY-10776-4,206.65,,TRUE,TRUE,100,deny,,,,,
mediheal-labocare-pantenolips-10ml,,,,,,,KY-10776-5,206.65,,TRUE,TRUE,100,deny,,,,,
mediheal-labocare-pantenolips-10ml,,,,,,,KY-10776-6,206.65,,TRUE,TRUE,100,deny,,,,,
mediheal-derma-layer-foot-mask,MEDIHEAL Derma Layer Foot Mask,"<p><strong>The Skin Boutique Curates: MEDIHEAL Derma Layer Foot Mask</strong></p>
<p>Nourishing foot mask socks that moisturize and revitalize the skin.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Mediheal,Feet Mask,"kbeauty, Mediheal, Feet Mask",TRUE,KY-10777-0,206.65,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/MEDIHEAL_Derma_Layer_Foot_Mask_79da7bb7-aff0-4113-bd9e-737af998c0f6.png?v=1771866871,Mediheal - MEDIHEAL Derma Layer Foot Mask,MEDIHEAL Derma Layer Foot Mask | The Skin Boutique,The Skin Boutique Curates: MEDIHEAL Derma Layer Foot Mask Nourishing foot mask socks that moisturize and revitalize the skin. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,107.25
mediheal-derma-layer-foot-mask,,,,,,,KY-10777-1,826.59,,TRUE,TRUE,100,deny,,,,,
some-by-mi-retinol-intense-advanced-triple-action-eye-cream-30ml,SOME BY MI Retinol Intense Advanced Triple Action Eye Cream (30ml),"<p><strong>The Skin Boutique Curates: SOME BY MI Retinol Intense Advanced Triple Action Eye Cream (30ml)</strong></p>
<p>A mild yet effective retinol anti-aging eye cream for sensitive skin</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",SOME BY MI,Eye Cream,"kbeauty, SOME BY MI, Eye Cream",TRUE,KY-10778,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SOME_BY_MI_Retinol_Intense_Advanced_Triple_Action_Eye_Cream_30ml.png?v=1766309969,SOME BY MI - SOME BY MI Retinol Intense Advanced Triple Action Eye Cream (30ml),SOME BY MI Retinol Intense Advanced Triple Action Eye Cream (30ml) | The Skin Boutique,The Skin Boutique Curates: SOME BY MI Retinol Intense Advanced Triple Action Eye Cream (30ml) A mild yet effective retinol anti-aging eye cream for sensitive skin Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,278.85
ma-nyo-pure-deep-cleansing-foam-200ml,ma:nyo Pure & Deep Cleansing Foam (200ml),"<p><strong>The Skin Boutique Curates: ma:nyo Pure & Deep Cleansing Foam (200ml)</strong></p>
<p>A foaming cleanser that revitalizes the skin and cleans without stripping the moisture barrier.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ma:nyo,Foam Cleanser,"kbeauty, ma:nyo, Foam Cleanser",TRUE,KY-10779,661.28,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/manyo_Pure_Deep_Cleansing_Foam_200ml.png?v=1771866528,ma:nyo - ma:nyo Pure & Deep Cleansing Foam (200ml),ma:nyo Pure & Deep Cleansing Foam (200ml) | The Skin Boutique,The Skin Boutique Curates: ma:nyo Pure & Deep Cleansing Foam (200ml) A foaming cleanser that revitalizes the skin and cleans without stripping the moisture barrier. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,343.20
elizavecca-cer-100-collagen-coating-hair-muscle-treatment-rinse-500ml,ELIZAVECCA CER-100 Collagen Coating Hair Muscle Treatment Rinse (500ml),"<p><strong>The Skin Boutique Curates: ELIZAVECCA CER-100 Collagen Coating Hair Muscle Treatment Rinse (500ml)</strong></p>
<p>A intensive conditioner that is formulated with collagen and naturally-derived oils to help hydrate, repair, and strengthen your hair</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ELIZAVECCA,Conditioner,"kbeauty, ELIZAVECCA, Conditioner",TRUE,KY-10780,619.95,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/ELIZAVECCA_CER-100_Collagen_Coating_Hair_Muscle_Treatment_Rinse__500ml_-removebg-preview.png?v=1766176541,ELIZAVECCA - ELIZAVECCA CER-100 Collagen Coating Hair Muscle Treatment Rinse (500ml),ELIZAVECCA CER-100 Collagen Coating Hair Muscle Treatment Rinse (500ml) | The Skin Boutique,"The Skin Boutique Curates: ELIZAVECCA CER-100 Collagen Coating Hair Muscle Treatment Rinse (500ml) A intensive conditioner that is formulated with collagen and naturally-derived oils to help hydrate, repair, and strengthen your hair Authentically sourced and independently curated by The Skin Boutique — your trusted des",321.75
elizavecca-cer-100-hair-muscle-essence-oil-100ml,ELIZAVECCA CER-100 Hair Muscle Essence Oil (100ml),"<p><strong>The Skin Boutique Curates: ELIZAVECCA CER-100 Hair Muscle Essence Oil (100ml)</strong></p>
<p>A light and silky essence that nourishes dry hair/split ends with plant oils</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ELIZAVECCA,Hair Oil,"kbeauty, ELIZAVECCA, Hair Oil",TRUE,KY-10781,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/ELIZAVECCA_CER-100_Hair_Muscle_Essence_Oil__100ml_-removebg-preview.png?v=1766176541,ELIZAVECCA - ELIZAVECCA CER-100 Hair Muscle Essence Oil (100ml),ELIZAVECCA CER-100 Hair Muscle Essence Oil (100ml) | The Skin Boutique,The Skin Boutique Curates: ELIZAVECCA CER-100 Hair Muscle Essence Oil (100ml) A light and silky essence that nourishes dry hair/split ends with plant oils Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,278.85
elizavecca-cer-100-collagen-coating-protein-ion-injection-50ml,ELIZAVECCA CER-100 Collagen Coating Protein Ion Injection (50ml),"<p><strong>The Skin Boutique Curates: ELIZAVECCA CER-100 Collagen Coating Protein Ion Injection (50ml)</strong></p>
<p>A treatment designed to improve manageability and elasticity</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ELIZAVECCA,Hair Mask,"kbeauty, ELIZAVECCA, Hair Mask",TRUE,KY-10782,413.30,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/ELIZAVECCA_CER-100_Collagen_Coating_Protein_Ion_Injection_50ml.png?v=1772998361,ELIZAVECCA - ELIZAVECCA CER-100 Collagen Coating Protein Ion Injection (50ml),ELIZAVECCA CER-100 Collagen Coating Protein Ion Injection (50ml) | The Skin Boutique,The Skin Boutique Curates: ELIZAVECCA CER-100 Collagen Coating Protein Ion Injection (50ml) A treatment designed to improve manageability and elasticity Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,214.50
pyunkang-yul-ultimate-calming-solution-ampoule-30ml,PYUNKANG YUL Ultimate Calming Solution Ampoule (30ml),"<p><strong>The Skin Boutique Curates: PYUNKANG YUL Ultimate Calming Solution Ampoule (30ml)</strong></p>
<p>Ultimate ampoule to calm skin troubles, balance oil and moisture, and strengthen the moisture barrier.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",PYUNKANG YUL,Ampoule,"kbeauty, PYUNKANG YUL, Ampoule",TRUE,KY-10783,289.31,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/PYUNKANG_YUL_Ultimate_Calming_Solution_Ampoule_30ml_4384422f-1184-4311-ae55-5247d6c97f14.png?v=1771869527,PYUNKANG YUL - PYUNKANG YUL Ultimate Calming Solution Ampoule (30ml),PYUNKANG YUL Ultimate Calming Solution Ampoule (30ml) | The Skin Boutique,"The Skin Boutique Curates: PYUNKANG YUL Ultimate Calming Solution Ampoule (30ml) Ultimate ampoule to calm skin troubles, balance oil and moisture, and strengthen the moisture barrier. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",150.15
iunik-beta-glucan-daily-moisture-cream-60ml,iUNIK Beta Glucan Daily Moisture Cream (60ml),"<p><strong>The Skin Boutique Curates: iUNIK Beta Glucan Daily Moisture Cream (60ml)</strong></p>
<p>A powerfully moisturizing cream featuring Beta-Glucan.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",iUNIK,Cream,"kbeauty, iUNIK, Cream",TRUE,KY-10784,578.62,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/iUNIK_Beta_Glucan_Daily_Moisture_Cream__60ml_PNG.png?v=1769696692,iUNIK - iUNIK Beta Glucan Daily Moisture Cream (60ml),iUNIK Beta Glucan Daily Moisture Cream (60ml) | The Skin Boutique,The Skin Boutique Curates: iUNIK Beta Glucan Daily Moisture Cream (60ml) A powerfully moisturizing cream featuring Beta-Glucan. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,300.30
vt-pdrn-essence-100-30ml,VT PDRN Essence 100 (30ml),"<p><strong>The Skin Boutique Curates: VT PDRN Essence 100 (30ml)</strong></p>
<p>Rich, glowing and firming essence featuring wild ginseng extracts</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",VT Cosmetics,Essence,"kbeauty, VT Cosmetics, Essence",TRUE,KY-10785,1529.20,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/VT_PDRN_Essence_100_30ml.png?v=1766326782,VT Cosmetics - VT PDRN Essence 100 (30ml),VT PDRN Essence 100 (30ml) | The Skin Boutique,"The Skin Boutique Curates: VT PDRN Essence 100 (30ml) Rich, glowing and firming essence featuring wild ginseng extracts Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",793.65
shiseido-tsubaki-premium-repair-hair-water-210ml,Shiseido Tsubaki Premium Repair Hair Water (210ml),"<p><strong>The Skin Boutique Curates: Shiseido Tsubaki Premium Repair Hair Water (210ml)</strong></p>
<p>Mimic salon-like hair care with this instant at-home hair water.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Shiseido Tsubaki,Hair Tonic,"kbeauty, Shiseido Tsubaki, Hair Tonic",TRUE,KY-10786,619.95,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Shiseido_Tsubaki_Premium_Repair_Hair_Water_210ml.png?v=1766308554,Shiseido Tsubaki - Shiseido Tsubaki Premium Repair Hair Water (210ml),Shiseido Tsubaki Premium Repair Hair Water (210ml) | The Skin Boutique,The Skin Boutique Curates: Shiseido Tsubaki Premium Repair Hair Water (210ml) Mimic salon-like hair care with this instant at-home hair water. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,321.75
isntree-hyper-vitamin-c-30-cream-20ml,ISNTREE Hyper Vitamin C 30 Cream (20ml),"<p><strong>The Skin Boutique Curates: ISNTREE Hyper Vitamin C 30 Cream (20ml)</strong></p>
<p>A potent vitamin C cream that brightens the complexion.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ISNTREE,Cream,"kbeauty, ISNTREE, Cream",TRUE,KY-10787,1033.24,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/ISNTREE_Hyper_Vitamin_C_30_Cream_20ml.png?v=1773000363,ISNTREE - ISNTREE Hyper Vitamin C 30 Cream (20ml),ISNTREE Hyper Vitamin C 30 Cream (20ml) | The Skin Boutique,The Skin Boutique Curates: ISNTREE Hyper Vitamin C 30 Cream (20ml) A potent vitamin C cream that brightens the complexion. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,536.25
axis-y-vegan-collagen-eye-serum-10ml,AXIS-Y Vegan Collagen Eye Serum (10ml),"<p><strong>The Skin Boutique Curates: AXIS-Y Vegan Collagen Eye Serum (10ml)</strong></p>
<p>Ultimate solution to combat wrinkles, puffiness, and dark circles.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",AXIS-Y,Eye Serum,"kbeauty, AXIS-Y, Eye Serum",TRUE,KY-10788,702.61,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/AXISYVeganCollagenEyeSerum.png?v=1723908575,AXIS-Y - AXIS-Y Vegan Collagen Eye Serum (10ml),AXIS-Y Vegan Collagen Eye Serum (10ml) | The Skin Boutique,"The Skin Boutique Curates: AXIS-Y Vegan Collagen Eye Serum (10ml) Ultimate solution to combat wrinkles, puffiness, and dark circles. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",364.65
celimax-dual-barrier-skin-wearable-cream-50ml,celimax Dual Barrier Skin Wearable Cream (50ml),"<p><strong>The Skin Boutique Curates: celimax Dual Barrier Skin Wearable Cream (50ml)</strong></p>
<p>A lightweight yet potent formula enriched with Aquatide</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Celimax,Cream,"kbeauty, Celimax, Cream",TRUE,KY-10789,867.92,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/celimax_Dual_Barrier_Skin_Wearable_Cream__50ml_PNG.png?v=1769695934,Celimax - celimax Dual Barrier Skin Wearable Cream (50ml),celimax Dual Barrier Skin Wearable Cream (50ml) | The Skin Boutique,The Skin Boutique Curates: celimax Dual Barrier Skin Wearable Cream (50ml) A lightweight yet potent formula enriched with Aquatide Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,450.45
